trip_id,date,route_id,driver_id,bus_id,passengers,delay_min,revenue_usd
2192,14/07/2024,11,135,95,39,,
2193,10-16-2023,1,45,61,28,-5.0,
2194,2023-12-04,12,98,38,58,15.0,519.49
2195,2023-03-23,5,40,25,89,5.0,1726.18
2196,08-15-2023,6,108,23,62,0.0,1084.5
2197,2023-01-03,5,38,52,53,20.0,1271.68
2198,10-05-2022,5,105,68,20,20.0,304.37
2199,2022-11-20,6,129,99,20,15.0,1857.69
2200,2023-12-21,14,115,41,16,999.0,
2201,2024-01-09,5,164,5,84,5.0,1458.54
2202,13/01/2024,15,48,21,57,5.0,1290.54
2203,2022-05-18,6,73,41,24,20.0,459.98
2204,2024-03-06,5,130,45,88,5.0,1726.01
2205,08-16-2024,20,142,100,62,20.0,1339.93
2206,12-24-2022,2,68,97,87,0.0,810.97
2207,02-18-2023,9,87,41,9,,885.62
2208,2024-04-01,17,173,92,78,20.0,1106.07
2209,2022-06-17,25,52,81,26,20.0,860.49
2210,07-23-2022,8,74,53,6,999.0,1617.91
2211,18/08/2024,2,140,32,69,5.0,10.47
2212,2023-01-06,23,83,12,84,20.0,
2213,27/04/2023,20,160,28,90,20.0,57.57
2214,29/09/2022,2,22,35,6,-5.0,223.65
2215,12-29-2023,15,14,86,10,999.0,999.47
2216,01-13-2023,16,118,54,58,15.0,1234.3
2217,05-31-2024,1,25,58,79,-5.0,862.45
2218,12-02-2024,12,154,96,27,-5.0,1606.87
2219,07-21-2022,13,127,52,38,5.0,1157.22
2220,03-01-2023,1,151,100,61,,
2221,24/02/2024,20,193,75,82,15.0,1399.57
2222,05/06/2022,25,64,68,22,999.0,1289.9
2223,2023-03-30,2,94,96,19,999.0,1752.93
2224,07-13-2022,16,133,18,30,5.0,1072.25
2225,2023-03-29,5,134,71,83,10.0,926.63
2226,2023-09-05,7,33,5,9,15.0,310.37
2227,2024-03-01,10,125,63,21,120.0,849.64
2228,2024-04-07,6,15,58,43,999.0,1477.5
2229,06/07/2024,12,4,8,66,120.0,850.81
2230,09/01/2024,10,87,22,5,,1340.7
2231,08-17-2023,3,162,70,21,15.0,1706.81
2232,05/01/2023,11,89,28,79,999.0,137.86
2233,12-31-2022,2,14,51,79,,1759.37
2234,03/11/2024,21,82,33,60,10.0,1575.88
2235,10-27-2022,23,17,61,30,0.0,1087.08
2236,02-04-2023,20,16,91,19,120.0,549.81
2237,06-03-2024,16,7,42,18,,1216.31
2238,23/04/2023,15,149,68,83,,145.41
2239,05-13-2022,16,57,64,35,999.0,1731.9
2240,2022-05-18,11,92,18,89,20.0,495.04
2241,2022-12-11,19,195,91,39,20.0,852.01
2242,02-03-2023,17,3,64,8,,578.16
2243,27/01/2023,17,117,21,34,10.0,1760.76
2244,24/10/2023,23,48,91,51,15.0,1468.68
2245,11-15-2023,1,194,88,33,,681.93
2246,2024-08-07,17,18,25,85,0.0,1892.1
2247,10-24-2024,24,50,64,24,0.0,
2248,2024-06-08,3,80,20,27,120.0,1187.92
2249,18/06/2023,25,140,67,78,0.0,
2250,07-05-2022,19,193,43,46,10.0,1229.56
2251,2024-06-03,5,67,67,45,,1689.62
2252,09/04/2022,16,80,47,71,0.0,1107.78
2253,15/06/2023,17,12,69,11,5.0,543.61
2254,2022-02-22,12,36,43,45,-5.0,62.77
2255,2024-03-04,10,40,35,12,,109.59
2256,06-22-2022,25,194,88,42,,738.6
2257,07-18-2022,11,110,44,76,0.0,
2258,04-25-2024,12,154,15,7,10.0,1142.95
2259,2023-08-01,4,14,53,32,20.0,1723.75
2260,07-19-2023,6,101,97,32,-5.0,
2261,2022-12-16,24,181,89,90,999.0,1815.98
2262,2023-08-26,2,145,83,82,,1849.22
2263,29/09/2022,18,115,28,16,20.0,1307.01
2264,06-18-2023,1,123,76,44,0.0,1948.02
2265,11-27-2023,10,174,50,55,120.0,79.72
2266,06-16-2023,2,52,25,45,10.0,898.21
2267,2024-11-20,25,68,97,64,-5.0,1305.66
2268,2024-08-04,17,109,45,10,120.0,
2269,2022-09-18,4,183,100,32,-5.0,
2270,22/04/2023,10,77,8,87,-5.0,
2271,2024-07-31,3,8,46,70,10.0,1800.54
2272,03/05/2024,7,80,35,67,999.0,317.11
2273,2023-05-02,16,61,90,71,10.0,1789.0
2274,2024-06-22,1,194,68,72,999.0,1317.25
2275,02-20-2024,18,16,8,10,-5.0,1818.17
2276,2022-12-17,9,111,48,32,120.0,1934.74
2277,2023-04-03,15,31,83,77,120.0,551.66
2278,12-05-2024,16,67,27,29,15.0,1672.49
2279,02/01/2022,22,128,86,55,120.0,
2280,08/06/2022,2,41,29,31,,154.59
2281,2024-10-12,18,11,50,43,10.0,463.57
2282,02-28-2024,2,171,41,13,0.0,1026.21
2283,02-29-2024,8,148,67,20,10.0,1894.48
2284,09/10/2022,11,106,98,89,10.0,1707.88
2285,23/03/2023,25,178,7,82,20.0,199.83
2286,2023-08-10,24,70,27,24,120.0,986.77
2287,09/04/2022,4,36,44,63,15.0,
2288,11-06-2023,25,187,49,14,5.0,1916.18
2289,16/07/2023,2,74,97,59,15.0,
2290,05-20-2024,24,115,62,69,5.0,315.81
2291,06-16-2022,7,185,66,76,10.0,359.71
2292,31/12/2023,20,200,35,70,10.0,1023.17
2293,05-16-2022,12,121,30,21,5.0,611.05
2294,19/06/2024,15,120,33,14,10.0,
2295,2023-08-06,2,2,98,62,0.0,1338.54
2296,2022-12-03,25,122,99,66,0.0,629.84
2297,02-09-2023,17,1,45,20,15.0,806.01
2298,12-09-2023,6,188,41,23,-5.0,868.77
2299,2022-10-11,6,78,14,14,0.0,191.44
2300,09-24-2022,10,29,1,55,5.0,1819.58
2301,24/06/2024,5,150,81,21,120.0,1535.09
2302,2022-04-26,16,41,100,73,999.0,1252.89
2303,11/12/2023,15,143,67,83,0.0,599.56
2304,05-04-2024,11,7,45,57,5.0,352.0
2305,2022-05-18,14,166,90,48,999.0,1671.99
2306,2022-05-26,18,51,27,78,0.0,1171.81
2307,02-28-2023,25,29,78,41,20.0,1698.41
2308,11/04/2024,9,108,6,57,10.0,548.02
2309,2022-11-28,15,13,100,83,120.0,
2310,07-15-2022,8,107,99,26,999.0,766.66
2311,2024-09-27,7,17,20,54,10.0,1158.06
2312,2022-06-06,4,170,71,49,-5.0,1323.7
2313,06-24-2023,20,29,8,71,15.0,
2314,03/02/2022,24,128,35,31,15.0,64.29
2315,11-18-2022,10,96,76,36,15.0,1980.43
2316,2024-05-10,17,46,98,38,,992.5
2317,2024-05-10,9,57,12,77,15.0,489.97
2318,02-24-2024,4,88,81,72,20.0,55.03
2319,2022-04-18,19,166,85,34,999.0,1972.37
2320,01-18-2023,16,29,97,68,999.0,
2321,02/10/2023,2,155,30,11,120.0,845.31
2322,2022-02-07,5,129,11,34,120.0,1308.4
2323,09/10/2022,10,122,96,42,15.0,1797.29
2324,10-31-2022,23,110,37,84,,553.71
2325,23/10/2022,18,72,73,28,20.0,1560.0
2326,2023-04-22,10,134,64,11,0.0,1398.58
2327,13/08/2022,7,54,18,74,,209.48
2328,12-23-2024,9,80,82,18,0.0,692.98
2329,10/10/2023,13,140,55,35,5.0,195.9
2330,08-19-2024,1,179,39,66,120.0,1299.41
2331,25/03/2023,10,100,94,33,10.0,367.42
2332,2022-07-15,12,151,28,16,0.0,789.92
2333,10/09/2023,11,54,21,61,10.0,1622.03
2334,17/07/2024,11,116,79,67,-5.0,
2335,26/04/2022,23,97,55,25,,1497.04
2336,2024-09-18,6,3,85,49,15.0,1901.68
2337,2023-01-31,12,178,51,62,15.0,675.53
2338,2023-11-19,23,1,10,26,120.0,277.19
2339,2023-10-09,21,65,22,90,10.0,114.83
2340,18/12/2022,3,121,12,58,999.0,880.97
2341,2023-02-05,20,6,74,80,999.0,1050.4
2342,01/01/2024,25,23,50,76,15.0,856.03
2343,2022-07-24,2,2,52,63,20.0,1515.1
2344,08-18-2022,25,76,12,23,5.0,150.32
2345,09-14-2024,7,27,41,10,-5.0,1116.82
2346,08/10/2022,10,132,46,22,999.0,358.94
2347,07/06/2023,2,166,94,61,5.0,1831.6
2348,2023-05-28,12,55,67,58,15.0,525.82
2349,2024-08-25,20,186,26,52,-5.0,
2350,2024-03-24,20,158,68,50,-5.0,82.66
2351,05/10/2023,10,138,80,57,0.0,1160.8
2352,04-12-2022,10,94,61,49,999.0,1042.5
2353,2022-02-21,5,20,83,61,20.0,1854.46
2354,2022-09-30,17,70,10,14,15.0,1858.89
2355,07-16-2022,24,133,95,82,5.0,1594.41
2356,15/03/2023,6,123,64,53,10.0,966.25
2357,06-01-2022,13,28,100,40,20.0,372.68
2358,2023-08-20,24,48,82,58,10.0,1038.96
2359,2022-06-06,19,148,47,32,15.0,1243.66
2360,09/02/2024,11,83,20,39,-5.0,648.29
2361,2023-03-12,22,182,3,44,999.0,
2362,2023-05-24,9,43,91,76,120.0,1637.25
2363,2024-11-21,23,69,8,81,5.0,143.31
2364,2024-03-30,23,129,51,69,0.0,
2365,2023-11-02,13,133,32,14,15.0,1581.4
2366,09/05/2022,4,75,51,53,-5.0,
2367,05-01-2022,25,178,33,43,20.0,1337.76
2368,2023-10-15,6,75,12,48,0.0,1443.68
2369,11-20-2024,3,2,84,75,999.0,1503.03
2370,17/09/2023,11,134,39,51,999.0,1588.28
2371,07-03-2024,5,130,100,36,999.0,196.98
2372,03-06-2022,11,150,38,13,0.0,482.32
2373,2024-07-12,5,84,32,49,-5.0,401.28
2374,12/08/2022,2,26,66,90,-5.0,1631.71
2375,01/12/2024,1,166,29,30,-5.0,1256.69
2376,2023-04-30,10,19,90,31,,545.42
2377,28/05/2023,18,66,63,86,999.0,754.94
2378,2024-01-25,3,25,67,16,20.0,1125.25
2379,09-21-2022,20,52,21,54,120.0,1157.03
2380,08-23-2022,12,129,41,58,120.0,907.04
2381,09/01/2022,5,7,19,6,15.0,1382.05
2382,23/09/2022,19,106,8,24,999.0,1332.28
2383,08/09/2022,7,131,55,61,0.0,370.59
2384,01/05/2023,6,48,28,57,0.0,902.02
2385,2024-05-09,3,36,5,71,15.0,1885.26
2386,07-18-2024,10,51,84,77,15.0,669.76
2387,05/07/2023,24,200,89,82,5.0,1470.42
2388,2023-10-25,9,121,53,85,120.0,573.62
2389,17/09/2023,24,21,12,77,15.0,868.98
2390,07-20-2024,8,102,48,59,0.0,1867.66
2391,02/06/2023,8,1,97,51,20.0,820.46
2392,02-04-2023,19,42,33,12,,
2393,01/04/2024,5,16,48,51,5.0,972.59
2394,10-13-2024,25,134,51,50,999.0,1897.24
2395,10-11-2022,25,7,63,33,,1500.42
2396,2024-12-13,16,20,18,29,120.0,721.62
2397,2023-02-15,10,131,62,49,0.0,757.49
2398,05/09/2022,25,165,100,82,15.0,1436.29
2399,10/03/2022,2,75,96,72,0.0,557.35
2400,04-25-2022,12,6,93,15,15.0,1517.09
2401,2024-02-09,14,65,50,61,,536.87
2402,29/05/2024,12,17,21,39,10.0,1256.75
2403,10-11-2024,11,32,59,8,0.0,715.54
2404,2023-08-08,3,114,86,73,20.0,1234.61
2405,2022-04-18,5,195,62,43,,
2406,03/07/2022,17,54,23,32,10.0,17.94
2407,01-04-2022,17,188,93,16,-5.0,464.0
2408,08/04/2024,12,9,65,78,20.0,181.63
2409,03-24-2022,13,143,67,43,,1087.57
2410,2022-11-17,14,106,63,29,,1718.49
2411,08-08-2024,15,84,46,55,120.0,1654.06
2412,11-06-2022,20,156,53,76,15.0,1005.95
2413,07-08-2022,3,85,78,72,5.0,1065.08
2414,2024-02-06,21,150,15,89,120.0,569.59
2415,20/07/2022,23,17,67,6,999.0,1511.82
2416,24/07/2023,19,116,2,29,20.0,1340.69
2417,2023-07-23,6,113,71,82,20.0,1113.8
2418,05-10-2024,14,78,6,25,120.0,251.73
2419,2024-09-19,24,113,6,66,20.0,1366.08
2420,10-12-2024,9,141,21,43,20.0,
2421,06-02-2022,1,116,17,58,-5.0,828.12
2422,2023-10-10,10,163,28,77,0.0,1701.36
2423,17/11/2022,13,90,77,23,15.0,573.73
2424,31/07/2023,25,111,43,72,120.0,714.96
2425,2022-11-12,20,91,53,35,,1846.23
2426,01/05/2024,16,168,9,62,,1450.84
2427,20/06/2024,1,46,48,49,-5.0,1252.82
2428,29/06/2024,4,32,99,39,15.0,
2429,20/02/2023,2,154,48,42,10.0,196.89
2430,08-29-2023,3,9,41,44,,199.37
2431,22/09/2023,13,37,67,8,20.0,909.5
2432,2023-04-30,1,75,45,65,,1840.39
2433,2023-12-26,16,153,36,86,,1758.83
2434,09/11/2022,1,26,93,53,999.0,1806.9
2435,13/09/2022,9,87,29,34,0.0,893.57
2436,2024-12-07,9,26,90,77,,1918.25
2437,2022-01-06,23,107,100,21,20.0,710.0
2438,2023-05-24,16,160,1,46,120.0,1718.56
2439,05-01-2022,7,4,82,28,10.0,887.24
2440,2023-10-21,23,168,84,8,120.0,
2441,24/09/2022,4,34,63,11,20.0,293.13
2442,21/01/2023,12,43,82,71,5.0,1402.77
2443,2022-05-22,17,114,34,83,15.0,1601.21
2444,08/08/2024,24,55,41,38,-5.0,871.18
2445,2024-10-25,12,102,73,63,20.0,1044.72
2446,07-15-2024,20,68,66,64,20.0,69.87
2447,09/06/2024,22,12,27,5,-5.0,232.37
2448,06-18-2024,24,61,94,14,-5.0,741.38
2449,2023-12-20,24,38,3,89,0.0,
2450,04-13-2023,18,50,58,48,15.0,1458.61
2451,03-02-2024,25,171,33,83,5.0,171.95
2452,17/02/2023,3,2,44,83,999.0,1797.87
2453,2023-02-19,25,191,69,10,15.0,187.38
2454,18/06/2024,14,187,83,66,,22.23
2455,23/11/2022,22,21,88,12,999.0,1881.0
2456,2022-01-28,22,197,18,64,-5.0,441.47
2457,08-16-2022,25,182,65,56,,1095.27
2458,2022-11-30,24,180,30,13,-5.0,843.38
2459,2022-02-26,6,107,29,61,0.0,101.88
2460,10-30-2022,5,68,24,5,15.0,152.16
2461,2023-01-11,3,35,81,19,20.0,
2462,2023-06-18,23,173,16,60,15.0,1960.54
2463,05-20-2022,19,178,84,74,0.0,1586.15
2464,2023-04-22,6,11,2,72,-5.0,951.68
2465,2022-04-07,12,1,24,62,10.0,1220.6
2466,08/09/2023,20,140,23,25,,1112.99
2467,2023-10-09,12,116,54,15,10.0,1916.85
2468,2023-07-10,6,7,54,28,20.0,1468.12
2469,02-17-2023,4,134,80,55,15.0,1334.33
2470,06-15-2024,16,152,67,48,10.0,211.31
2471,01/10/2024,8,69,54,77,,
2472,2022-04-02,25,186,55,53,20.0,1880.44
2473,04-28-2024,20,79,97,21,,399.14
2474,2022-05-13,13,43,14,22,20.0,740.2
2475,2022-10-01,19,141,88,26,5.0,610.93
2476,04-07-2022,21,102,87,80,0.0,1405.19
2477,01/04/2024,7,79,38,43,15.0,1478.24
2478,05-18-2023,6,80,50,70,10.0,1073.31
2479,24/09/2024,13,144,64,70,999.0,1190.19
2480,05-02-2022,11,50,61,37,10.0,1670.38
2481,2022-06-17,16,38,92,16,120.0,413.97
2482,11/09/2022,12,26,90,27,20.0,531.08
2483,03-24-2024,3,113,26,26,15.0,537.16
2484,2023-06-07,22,165,56,56,999.0,369.37
2485,11-21-2023,4,171,80,58,999.0,256.8
2486,11/09/2023,10,187,94,69,15.0,
2487,2022-07-26,19,166,52,16,20.0,1251.69
2488,09-27-2022,8,76,29,53,120.0,262.45
2489,19/03/2024,6,92,30,71,120.0,973.79
2490,10-03-2022,21,147,86,42,15.0,1228.46
2491,28/12/2024,25,187,33,18,20.0,1879.36
2492,13/03/2024,22,43,68,72,0.0,665.24
2493,10-21-2023,15,185,43,70,999.0,945.65
2494,2023-10-27,4,10,59,41,-5.0,1219.71
2495,12/04/2022,1,65,45,8,10.0,
2496,2023-10-25,16,126,37,70,-5.0,176.88
2497,07-22-2024,17,63,50,47,20.0,1164.78
2498,2024-01-12,24,140,53,46,20.0,467.34
2499,2024-08-14,6,194,87,87,15.0,1454.76
2500,11-01-2022,5,68,15,42,5.0,1179.2
2501,19/05/2023,19,34,65,58,120.0,1179.27
2502,06-24-2023,15,33,99,67,10.0,845.72
2503,2023-11-14,2,69,1,45,5.0,1432.43
2504,12/03/2022,12,63,63,29,20.0,1646.22
2505,2023-04-16,7,2,20,78,-5.0,228.08
2506,2022-01-22,11,18,23,39,20.0,1124.37
2507,2024-03-14,14,99,49,16,120.0,1105.2
2508,20/05/2024,14,36,60,58,5.0,
2509,01-18-2023,12,13,87,24,,49.59
2510,08/11/2024,16,155,8,13,0.0,1112.88
2511,17/01/2024,3,57,31,46,,130.39
2512,01-06-2022,8,79,68,7,0.0,
2513,2024-03-10,2,146,48,54,15.0,1849.86
2514,2022-05-23,19,108,73,37,10.0,268.18
2515,07-22-2022,2,91,100,44,,978.49
2516,02-13-2024,3,20,53,62,999.0,403.58
2517,06/02/2022,20,167,34,70,120.0,45.27
2518,05/04/2024,21,145,83,13,-5.0,910.85
2519,12-09-2022,1,91,76,11,5.0,1522.92
2520,30/07/2022,1,15,23,65,-5.0,439.97
2521,07-01-2024,8,98,93,89,10.0,1242.94
2522,06-29-2022,4,182,95,78,20.0,605.54
2523,03/11/2024,1,199,81,6,20.0,679.3
2524,2022-07-12,19,57,64,20,,420.78
2525,11-23-2022,14,145,7,84,15.0,1385.21
2526,18/05/2022,7,144,47,55,15.0,523.85
2527,2022-09-26,14,118,5,48,15.0,1130.35
2528,11/11/2023,11,102,35,76,10.0,
2529,23/07/2024,5,55,93,6,-5.0,1489.3
2530,20/01/2024,24,122,56,46,10.0,617.31
2531,03-28-2023,3,110,30,47,0.0,1601.88
2532,28/11/2022,4,181,32,27,-5.0,1665.94
2533,2024-10-31,2,86,99,46,0.0,386.09
2534,10/06/2023,1,2,44,61,120.0,823.37
2535,05-30-2023,17,159,75,83,999.0,592.67
2536,11/11/2022,24,10,46,52,-5.0,642.59
2537,28/07/2022,19,76,80,41,999.0,1061.89
2538,12-25-2022,12,26,70,17,,1177.27
2539,08-09-2023,17,50,16,12,999.0,1964.92
2540,18/06/2023,20,86,5,75,120.0,1398.13
2541,17/01/2024,19,164,88,17,10.0,224.79
2542,2022-06-15,5,99,6,11,20.0,872.89
2543,2024-08-27,1,121,79,44,10.0,367.45
2544,29/05/2024,2,90,28,64,5.0,1565.86
2545,2023-04-30,3,65,24,76,999.0,265.43
2546,2022-10-21,14,89,11,17,120.0,1341.95
2547,02/02/2023,7,53,23,71,120.0,1986.11
2548,01-12-2022,6,77,57,64,5.0,517.84
2549,21/04/2023,12,55,100,29,-5.0,323.42
2550,2024-07-04,1,37,12,45,-5.0,767.79
2551,02-25-2022,14,72,85,67,,892.45
2552,09-24-2024,11,161,59,13,-5.0,583.92
2553,04-25-2024,5,171,77,29,20.0,1547.39
2554,21/10/2024,18,183,77,23,-5.0,1729.95
2555,2023-07-12,10,43,72,20,5.0,537.79
2556,03-27-2024,16,126,94,39,10.0,957.92
2557,20/12/2023,23,110,90,75,120.0,1551.09
2558,2023-02-14,1,141,17,18,,916.95
2559,2023-11-10,17,47,52,54,0.0,1035.08
2560,2023-09-27,20,64,55,83,20.0,1686.36
2561,2024-04-27,6,102,73,24,20.0,1099.58
2562,2022-02-23,20,196,42,40,10.0,481.34
2563,2022-03-22,19,23,47,84,5.0,318.2
2564,06-20-2022,4,170,2,53,120.0,1525.08
2565,2022-03-16,3,79,65,31,-5.0,181.01
2566,11-06-2024,1,8,37,49,5.0,1549.6
2567,02-02-2023,11,71,40,51,-5.0,221.82
2568,07-04-2024,16,154,42,89,10.0,1393.36
2569,2023-08-02,19,162,63,48,0.0,87.1
2570,03-20-2022,11,33,73,33,120.0,1482.72
2571,02/03/2022,19,3,81,6,120.0,594.9
2572,01-23-2024,23,24,45,70,120.0,875.72
2573,17/05/2023,10,115,37,34,15.0,765.68
2574,06-11-2023,11,110,10,43,999.0,1956.47
2575,2024-12-23,13,190,15,34,10.0,978.76
2576,06/12/2022,23,156,90,72,,773.03
2577,2023-01-19,21,9,57,57,0.0,1810.83
2578,02-02-2024,20,18,74,89,10.0,
2579,2023-09-14,21,39,1,44,120.0,1405.92
2580,2022-05-05,11,130,65,62,-5.0,
2581,07-26-2022,14,149,71,50,-5.0,718.54
2582,10-15-2023,2,30,25,47,0.0,1915.13
2583,2023-09-23,16,103,24,49,120.0,307.6
2584,09-26-2024,13,117,19,56,999.0,1591.65
2585,06-24-2022,5,131,59,56,,617.21
2586,08/09/2023,4,133,95,74,20.0,568.79
2587,12-20-2024,6,156,6,30,15.0,
2588,18/10/2024,16,27,9,15,5.0,
2589,2024-08-01,11,124,32,33,20.0,663.22
2590,2022-12-24,4,123,80,86,5.0,1926.31
2591,05-08-2024,18,171,72,65,5.0,243.41
2592,2024-02-22,21,86,32,74,120.0,131.42
2593,17/04/2024,6,55,24,61,0.0,635.02
2594,25/04/2023,7,191,72,36,10.0,1224.96
2595,03/12/2023,7,62,78,20,,187.49
2596,02-06-2024,10,30,51,47,0.0,465.05
2597,2024-12-07,10,118,88,48,10.0,1369.95
2598,2024-11-06,20,128,92,57,15.0,
2599,03-17-2023,2,100,59,40,,563.21
2600,19/08/2023,1,27,89,77,15.0,1901.51
2601,23/11/2024,5,10,33,47,999.0,1095.82
2602,2024-11-21,19,100,74,86,20.0,739.36
2603,03-05-2022,3,90,88,38,,1787.83
2604,03-17-2023,19,11,89,39,999.0,1183.35
2605,2024-08-27,9,200,55,74,999.0,582.17
2606,13/02/2022,7,63,41,16,15.0,1723.76
2607,02-03-2024,1,63,19,37,0.0,359.9
2608,24/05/2024,20,48,34,60,20.0,449.08
2609,06-18-2022,14,48,84,9,120.0,469.34
2610,18/02/2024,20,71,21,71,20.0,534.62
2611,2022-04-26,17,25,2,38,-5.0,1873.69
2612,2022-02-17,9,16,62,33,0.0,897.27
2613,02-10-2022,10,76,68,51,20.0,743.68
2614,2023-04-13,10,150,67,73,0.0,1187.59
2615,17/12/2024,5,88,24,35,5.0,558.21
2616,07-25-2024,4,62,17,38,-5.0,206.28
2617,2024-11-24,15,54,8,85,5.0,776.3
2618,16/05/2022,9,26,37,78,,1733.03
2619,02-05-2023,18,69,9,66,10.0,1194.0
2620,08-29-2024,13,60,53,90,15.0,1770.27
2621,21/11/2023,23,81,8,79,999.0,
2622,16/12/2022,20,66,99,17,15.0,955.2
2623,02-06-2024,9,8,12,26,999.0,925.63
2624,11-27-2023,8,198,5,12,999.0,1779.39
2625,02-16-2023,16,128,42,58,999.0,1815.13
2626,2024-02-04,10,104,17,39,20.0,1823.69
2627,2024-06-05,8,20,69,8,15.0,1258.28
2628,14/12/2024,13,47,85,43,0.0,1931.12
2629,13/01/2022,2,178,86,28,15.0,1366.19
2630,02-22-2023,16,33,43,13,,599.49
2631,2024-02-21,21,74,89,74,10.0,1937.11
2632,27/11/2022,7,103,19,25,,755.89
2633,28/06/2022,8,159,88,59,-5.0,106.7
2634,2022-05-09,4,46,30,46,20.0,102.84
2635,2024-12-12,4,93,53,60,,1466.71
2636,2022-03-19,22,42,73,50,20.0,1631.29
2637,05-19-2024,15,65,19,32,5.0,
2638,2024-11-03,5,179,80,76,10.0,390.2
2639,2023-07-09,19,23,49,13,10.0,642.27
2640,2022-12-04,25,115,41,5,0.0,1095.25
2641,2022-01-12,20,181,10,21,10.0,1076.69
2642,15/01/2022,2,81,17,47,999.0,609.17
2643,2023-01-25,14,66,85,63,10.0,
2644,04-18-2024,17,178,27,57,,767.92
2645,20/11/2024,23,109,71,36,15.0,1749.04
2646,17/06/2024,7,2,78,18,10.0,
2647,2022-10-17,3,11,28,17,10.0,975.31
2648,18/02/2022,11,4,23,58,,
2649,22/06/2023,18,154,43,24,15.0,1650.03
2650,12-07-2022,8,113,98,75,999.0,1321.43
2651,2024-06-06,23,98,75,24,10.0,
2652,13/07/2023,6,139,91,49,15.0,784.84
2653,2022-10-04,15,120,41,64,0.0,1388.78
2654,19/09/2022,23,186,60,78,20.0,1116.61
2655,11-17-2023,12,179,17,26,15.0,1482.9
2656,06/01/2023,13,192,73,15,5.0,1622.21
2657,10-19-2024,2,126,18,56,0.0,877.48
2658,10-16-2023,9,153,14,17,999.0,758.58
2659,03-14-2023,25,85,99,67,5.0,680.1
2660,06-12-2024,24,143,68,70,999.0,
2661,2024-04-04,2,120,54,32,999.0,1969.91
2662,2022-07-20,1,155,17,34,15.0,1529.26
2663,21/01/2024,6,194,10,65,0.0,1068.17
2664,2023-05-23,2,175,24,13,999.0,222.65
2665,2023-03-02,4,59,51,56,20.0,1251.55
2666,08-08-2024,6,198,76,81,999.0,1933.0
2667,14/05/2022,6,112,15,59,120.0,1339.51
2668,12-01-2024,22,132,74,44,10.0,1856.66
2669,04-06-2024,21,71,15,75,120.0,1708.86
2670,09/01/2024,4,90,40,57,15.0,839.99
2671,2024-09-21,1,3,53,57,-5.0,54.38
2672,30/09/2024,13,143,80,16,20.0,1355.5
2673,2022-10-08,24,182,57,72,,1408.08
2674,13/11/2024,15,114,64,15,120.0,810.92
2675,05-15-2022,17,132,79,72,0.0,826.47
2676,09-08-2022,6,37,22,89,15.0,
2677,21/03/2022,10,152,36,49,,
2678,09/02/2022,3,102,50,13,15.0,200.68
2679,03-30-2024,16,98,84,23,5.0,127.52
2680,23/05/2024,3,155,9,11,10.0,26.54
2681,2022-10-30,8,194,95,5,20.0,1286.65
2682,09-25-2024,9,15,83,74,10.0,1045.49
2683,31/12/2023,6,47,6,85,5.0,1147.27
2684,11-21-2023,18,196,57,64,10.0,1723.4
2685,2024-05-17,13,148,99,30,5.0,1737.93
2686,30/08/2022,11,127,71,62,-5.0,1046.45
2687,12-25-2024,10,39,19,63,-5.0,1945.0
2688,08-27-2022,24,36,57,77,20.0,801.63
2689,2023-06-05,10,13,94,34,0.0,1624.82
2690,02-25-2022,14,10,57,8,5.0,1133.33
2691,07-20-2024,18,164,97,89,15.0,413.92
2692,2024-09-16,18,119,37,49,-5.0,292.13
2693,2023-11-05,24,122,50,51,999.0,1723.02
2694,07/09/2023,25,130,63,48,15.0,574.49
2695,2023-07-20,23,35,99,52,,993.58
2696,11-05-2024,5,142,29,57,20.0,571.09
2697,14/09/2022,23,93,41,62,15.0,409.14
2698,10-18-2024,3,133,2,20,5.0,251.81
2699,08/01/2024,12,114,43,62,120.0,799.71
2700,09/09/2022,21,150,66,52,5.0,187.61
2701,02-22-2024,13,168,64,59,120.0,1218.43
2702,07-27-2022,19,167,56,56,20.0,1260.46
2703,2024-01-13,6,93,13,10,,1530.77
2704,2022-10-17,6,48,38,7,999.0,585.62
2705,2023-02-11,1,159,98,16,999.0,1044.93
2706,17/09/2023,21,83,41,36,120.0,1146.31
2707,07-07-2024,8,96,78,32,120.0,202.61
2708,28/01/2023,20,27,100,67,999.0,701.79
2709,07-11-2022,16,83,91,52,20.0,1595.14
2710,2023-05-24,1,177,29,86,20.0,738.03
2711,07-27-2023,22,39,73,60,5.0,1083.16
2712,08/02/2023,22,159,39,25,15.0,87.9
2713,09/12/2022,20,149,88,45,999.0,557.51
2714,14/11/2023,10,44,19,52,10.0,1722.88
2715,2024-06-21,18,56,34,82,,122.78
2716,08-18-2022,24,43,70,82,-5.0,517.71
2717,2023-10-18,16,149,35,18,0.0,1370.16
2718,17/10/2024,18,127,86,30,15.0,1359.83
2719,11-01-2023,10,169,25,73,,1270.35
2720,10/10/2022,9,172,36,64,0.0,341.76
2721,2024-01-01,5,152,40,11,5.0,801.82
2722,2024-02-23,21,91,32,45,0.0,1498.66
2723,17/05/2022,10,80,71,40,-5.0,1102.57
2724,2024-02-16,10,179,16,83,,1957.95
2725,07-31-2023,19,119,15,53,999.0,401.54
2726,01-06-2023,3,175,53,14,0.0,965.18
2727,2024-08-30,7,81,65,15,120.0,188.22
2728,2023-09-11,19,184,44,52,20.0,
2729,2022-01-19,17,200,48,76,0.0,1697.39
